ASIN,Title,Description,ImageURL,Rating,Verified,ReviewTime,Review,Summary,Domestic Shipping,International Shipping,Sentiment
B000PZA2KS,OPI Nail Envy Nail Strengthener,"Strengthener helps to repair sensitive and peeling nails.', 'Strong, beautiful, nails are everyones dream - a dream that can become reality with the complete range of OPI Nail Treatments.', 'Welcome to the colorful world of OPI. At our core is this simple idea: we exist to transform the world with color because it has the power to change behaviors, redefine culture, and improve our world. Founded in 1981, OPI has revolutionized the nail industry with our iconic bottles, superior product quality, and unforgettable and fun shade names. Whether you&#039;re looking for a shade like &#039;Bubble Bath or more of a &#039;Lincoln Park After Dark&#039; fan, we believe theres no moment in life that color cant tackle. Color is the answer.', 'Weak, damaged nails are no match for OPI Nail Envy! This line offers targeted nail strengthener treatments with a variety of effective formulas, including Original, Matte Original, Sensitive &amp; Peeling, Soft &amp; Thin, Dry &amp; Brittle, and Maintenance.', 'Thanks to added calcium and protein, OPI Nail Envy builds manicure-ready nails that are harder, longer and stronger than ever before. All Nail Envy products can be used as a stand-alone treatment or as a base coat alternative.', 'With a formula renowned for its ability to strengthen natural nails, OPI Nail Envy also comes available in four neutral shades! Three iconic, classic shades including Bubble Bath, plus one exclusive hue add a tint of color to nails while hydrolyzed wheat protein and calcium work to make nails harder, longer and stronger. Get ready for your nails to be envied by all.",https://images-na.ssl-images-amazon.com/images/I/41yf143h3cL.jpg,1.0,True,2015-02-23,not matte what so ever,One Star,,,-1.0
B00FYSZDQ4,COLOR WOW Root Cover Up,"Color Wow root cover up, winner of 44 major beauty awards! Cover grey or dark roots seamlessly, extend highlights without peroxide, fill in gaps for thicker fuller looking hair. No mess, just press! FAST, EASY, precise mineral powder adheres to hair instantly. Water resistant formula stays put when you sleep, sweat or swim. Lasts until you shampoo out. Formulated with a variety of pigments plus reflective particles to blend seamlessly and look naturally dimensional. Color Wow root cover up is also a perfecting powder that creates the look of thicker hair by filling in gaps, or covering sparse or thinning spots. The Color Wow compact contains approximately 60 uses. DIRECTIONS: Apply Color Wow root cover up to dry hair. Load up small end of brush with powder. Use free hand to pull hair flat/taut against head and press brush down firmly into roots, starting from scalp and working out - do not use sweeping motion. Apply more powder as needed. To extend highlights, use side edge of small brush, dabbing down to connect highlights. To fill in and thicken, use the large end of the brush and a sweeping technique to cover larger areas.Ingredients : SYNTHETIC FLUORPHLOGOPITE, TALC, Mica, OCTYLDODECYL STEAROYL, STEARATE, ETHYLHEXYL PALMITATE, ZINC STEARATE, SILICA, ZEA MAYS STARCH, PENTAERYTHRITYL TETRAISOSTEARATE, ALUMINUM STARCH, OCTENYLSUCCINATE, KAOLIN, PHENOXYETHANOL, DIMETHICONE, TRIETHOXYCAPRYLYLSILANE, CI 77499 (Iron Oxides), CI 77491 (Iron Oxides), CI 77891 (Titanium Dioxide)', 'Color WOW, the first professional range of breakthrough haircare technologies that not only keeps your color first-day fresh but makes it easy to achieve sexy, shiny WOW style with hair thats been compromised by color treatments', '<span class=""a-size-small a-color-secondary"">\n        Color Wow Root Cover Up in Medium Brown\n    </span>",https://images-na.ssl-images-amazon.com/images/I/41NtKiiw5nL.jpg,4.0,False,2015-01-07,"I rarely write reviews, but this product saved me much $ as if I had to visit a hair salon every time my greys came back, I would be at the salon every 2 weeks!  While this product may not cover 100 percent of every cm of grey, it comes pretty close.  And it s MUCH better than those goopy wands which makes my hair feel so dirty and sticky.  This stuff stays put.  Great product!",it comes pretty close. And it s MUCH better than those ...,,,1.0
B000NL0T1G,MERKUR Classic 3-Piece Razor Double Edge Saftey Razor,"Merkur Futur 23C Long Handle Safety Razor is the razor for man-sized hands. With its long handle that is four inches long, you will be given a comfortable and safe grip. Its double edge feature provides the perfect shade with the perfect blade for a clean, nice shave. The 23C razor gives an excellent design with its chrome finish.<br><br>Merkur Futur is among the most aggressive double-edge safety razors ever created. This top-quality product makes an essential item in your homes or on your travels.<br/><br/>', 'MERKUR Stahlwaren GmbH & Co. is a leading worldwide manufacturer of quality shaving equipment since 1906. MERKUR offers the right razor for every beard and face type, thus ensuring the best conditions for an effective wet shave.', '<span class=""a-size-small a-color-secondary"">\n        The Merkur Classic is the worlds best selling line of double-edge safety razors.\n    </span>', '<img alt=""MERKUR 23C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/6a5ace80-2008-415b-b96c-0a0f60d6a100._SL220__.jpg"">', '<img alt=""MERKUR 33C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/44975c39-f78e-4777-8995-7be7a1bb9c49._SL220__.jpg"">', '<img alt=""MERKUR 25C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/c784ae90-6bf3-4328-91b0-902c4263ed87._SL220__.jpg"">', '<img alt=""MERKUR 15C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/5753675a-0907-413f-8815-3efafcc1204b._SL220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/e3b0f49f-2eb3-43ac-8c1d-b3505026df45._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/fabee56e-a9a5-4ed0-855c-5f5e18f845e7._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/037f504b-2d79-419f-83ce-93444d616add._SL300__.JPG"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'The double edge safety razor uses a single cutting edge and therefore cuts the hair cleanly without the pulling and tugging often experienced with multi-blade cartridges. This means less ingrown hairs, less skin irritation and smooth close shave.', 'All Merkur Razors use universal inexpensive recyclicable double edge safety razors. Compared to cost of non-recyclable cartridge our Merkur Double Edge Razor Blades can save you can save hundreds of dollars a year in blades. Go for Merkur and buy a great razor once and save everyday with amazing inexpensive high-quality blades.', 'All Merkur razors are produced in Solingen, Germany with world-famous Solingen steel. A double edge safety razor is a precision instrument so make sure you choose an authentic German Merkur razor.",https://images-na.ssl-images-amazon.com/images/I/41U3I8Hm7WL.jpg,4.0,True,2015-04-25,"Bought this razor for my boyfriend for our anniversary and he liked it. He always bought the ""new"" model Gillette and was able to use this razor with no problem. I personally believe this razor is better than the mainstream razors seeing that the blades really do not cost all that much.",Gift for boyfriend,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B003OGV7UO,"Creative Nail Design Shellac UV Color Coat, 25 Ounce","The second step in the CND SHELLAC Brand Nail Color System  brushes on for smooth, even coverage then cured for long wear in the CND LED lamp.', 'Creative Nail Design, Inc. (CND) is the global leader in professional nail, hand and foot beauty  including SHELLAC Brand 14+ Day Nail Color.",[],5.0,True,2015-09-27,"As advertised, received quickly!",Great,Item can be shipped within U.S.,This item is not eligible for international shipping.,1.0
B000ASDGK8,BaBylissPRO Ceramix Xtreme Dryer,"2000 Watt ceramic technology dryer with concentrator nozzle. Professional AC motor for long life and power with rubberized soft touch housing.', 'BaBylissPRO is a world leader in professional styling tools', 'Power meets technology in this dryer - the ultimate professional! This powerful 2000-watt dryer features ceramic technology to produce extra gentle, even far-infrared heat that protects hair from damage. Engineered with extra-high wattage and a professional A/C motor that deliver the superb performance on which BaByliss PRO has built its reputation. With four temperature settings and an 8mm concentrator nozzle that can be attached when needed, this dryer can do it all.', '- Ionic and Porcelain Ceramic technology.', '- 2000 watts.', '- 6 Heat/speed settings.', '- Cold shot button.', '- Concentrator nozzle.', '- Removable filter.",https://images-na.ssl-images-amazon.com/images/I/31DwQDoI5tL.jpg,5.0,True,2015-02-14,Great power and heat. Dries hair quickly.,Babyliss Blowdryer,,,1.0
B007P0MO2U,SEXYHAIR Big Powder Play Volumizing &amp; Texturizing Powder,"Can re-activate with a quick scrunching motion, just give it a quick tousle and your style bounces back to life.', 'Sexy Hair was created in Los Angeles, CA in 1998 and is now a global brand in over 60 countries. Although best known for its big red can of hairspray, Sexy Hair has a full line of care and styling products for every hair type.",https://images-na.ssl-images-amazon.com/images/I/41TlQMTxMaL.jpg,1.0,True,2015-11-17,"This order was the small travel size. I can get this size at CVS for $6.99.  I thought it was bigger size. I do love the product but not the price for the size, very disappointing.",Small bottle,,,-1.0
B000NL0T1G,MERKUR Classic 3-Piece Razor Double Edge Saftey Razor,"Merkur Futur 23C Long Handle Safety Razor is the razor for man-sized hands. With its long handle that is four inches long, you will be given a comfortable and safe grip. Its double edge feature provides the perfect shade with the perfect blade for a clean, nice shave. The 23C razor gives an excellent design with its chrome finish.<br><br>Merkur Futur is among the most aggressive double-edge safety razors ever created. This top-quality product makes an essential item in your homes or on your travels.<br/><br/>', 'MERKUR Stahlwaren GmbH & Co. is a leading worldwide manufacturer of quality shaving equipment since 1906. MERKUR offers the right razor for every beard and face type, thus ensuring the best conditions for an effective wet shave.', '<span class=""a-size-small a-color-secondary"">\n        The Merkur Classic is the worlds best selling line of double-edge safety razors.\n    </span>', '<img alt=""MERKUR 23C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/6a5ace80-2008-415b-b96c-0a0f60d6a100._SL220__.jpg"">', '<img alt=""MERKUR 33C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/44975c39-f78e-4777-8995-7be7a1bb9c49._SL220__.jpg"">', '<img alt=""MERKUR 25C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/c784ae90-6bf3-4328-91b0-902c4263ed87._SL220__.jpg"">', '<img alt=""MERKUR 15C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/5753675a-0907-413f-8815-3efafcc1204b._SL220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/e3b0f49f-2eb3-43ac-8c1d-b3505026df45._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/fabee56e-a9a5-4ed0-855c-5f5e18f845e7._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/037f504b-2d79-419f-83ce-93444d616add._SL300__.JPG"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'The double edge safety razor uses a single cutting edge and therefore cuts the hair cleanly without the pulling and tugging often experienced with multi-blade cartridges. This means less ingrown hairs, less skin irritation and smooth close shave.', 'All Merkur Razors use universal inexpensive recyclicable double edge safety razors. Compared to cost of non-recyclable cartridge our Merkur Double Edge Razor Blades can save you can save hundreds of dollars a year in blades. Go for Merkur and buy a great razor once and save everyday with amazing inexpensive high-quality blades.', 'All Merkur razors are produced in Solingen, Germany with world-famous Solingen steel. A double edge safety razor is a precision instrument so make sure you choose an authentic German Merkur razor.",https://images-na.ssl-images-amazon.com/images/I/41U3I8Hm7WL.jpg,5.0,True,2015-04-25,Just as advertised>,Five Stars,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B00176GSEI,HOT TOOLS Professional 24k Gold Extra-Long Barrel Curling Iron/Wand for Long Lasting Results,"Hot Tools Professional 1110 Curling Iron with Multi-Heat Control, Mega 1-1/4&quot;', 'Hot Tools Professional is a reliable brand thats been winning awards for over 25 years, creating superior, stylist preferred styling tools that consist of innovation in every way.', '<span class=""a-text-bold"">Hot Tools Professional is a dependable brand, creating superior, stylist preferred styling tools that are innovative in every way.</span>', '<span class=""a-text-bold"">Whether it be in the materials, appliance features or ergonomic designs, Hot Tools helps individuals own the day with tools that deliver beautiful, long-lasting hairstyles.</span>', '<span class=""a-text-bold"">Add some sparkle to your styling with a 24K Gold Surface. Its your ticket to gorgeous hair. Create all kinds of beautiful curls.</span>', '<span class=""a-text-bold"">The possibilities are endless: super tight, defined or bouncy curls. Or maybe you prefer romantic, tousled curls. Or, what about loose curls or waves? Whichever style you are after, you will achieve it with this cutting-edge technology. Its the gold standard.</span>",https://images-na.ssl-images-amazon.com/images/I/31Z4M-H5eNL.jpg,5.0,True,2015-05-13,I LOVE this curling iron! just the right size for my long hair too.,Five Stars,,,1.0
B002A9JONI,blinc Mascara,"If you\'re looking for a no-hassle, no-smudge mascara that you can take throughout your day with no re-application, blinc mascara is your answer. Instead of painting your lashes like conventional mascaras, blinc mascara forms tiny no-smudge, water-resistant ""tubes"" around your lashes. Once applied, these mascara tubes bind to your lashes and cannot run, smudge, clump, or flake, even if you cry or rub your eyes. Whether your daily activities take you from the office, to your sweaty workout or out to dinner, your lashes will look as good in the evening as they did when you first applied blinc in the morning. blinc mascara will add volume and length to give you a radiant natural look that lasts all day. Only when you are ready for removal, the tubes will effortlessly slide off your lashes into your hand without the use of a harsh makeup remover.",https://images-na.ssl-images-amazon.com/images/I/31F5ZWSLakL.jpg,5.0,True,2015-02-05,"back in the 90's mabelline had a mascara that was waterproof and came off in tubes when you washed your face... It went away and was never to be heard from again.  Then I was introduced to Blinc.  You can wear it on your bottom lashes too, no raccoon eyes!  My bottom lashes touch my skin - this stuff doesn't budge.  It isn't conventional mascara, it's like a lacquer or enamel - but it comes off easy w/ warm water.  I don't use regular mascara anymore.  I have this to five ladies this Christmas, they all said it's the best.",Best mascara.  Hands down.  Life changing mascara.,,,1.0
B0007M11XQ,"Proraso Shaving Cream, Refreshing and Toning, 5.2 oz","The original Proraso shaving classic, this refreshing and toning Shaving Soap is formulated for any beard on any man. This creamy soap produces a thick, elastic lather and is enriched with natural ingredients that make it particularly concentrated and rich. Made with a special ""hot soap"" process, it\'s left to mature in small batches for 3 days, producing an extremely thick and creamy soap that products a soft, rich lather. Eucalyptus Oil tones and purifies your facial hair and skin, Menthol helps refresh and revitalize, and Glycerin helps the blade glide smoothly and reduce razor burn and rashes. Cruelty-free, with 91% of ingredients of natural origins, and of course, theres no parabens, phthalates, silicones, mineral oils, artificial colors or sodium laurel sulfate. Originating in Italy, Proraso has been innovating professional highest-quality products in the shaving world for generations, and has evolved to become a staple of Italian culture. From the first product -- Pre-Shave Cream -- in 1948, to now, the Martelli family principles hold true: to create professional, quality products that deliver a pleasurable and impeccable shave, in the barbershop and at home.', '', 'Short on time? Apply your favorite Proraso Pre-Shave Cream to your damp face, for optimal results. If using a shaving brush, run it under hot running water for about 30 seconds (if you don&#039;t have time to soak it). Squeeze about 2 centimeter of the Shaving Cream onto your brush, dampen face with warm water, and work the brush into your scruff/stubble. You should be able to achieve an excellent lather in about a minute.', 'If using your hands, work cream and water together between the palm of your hands until suds begin to form. Apply mixture into your stubble using your fingers, massaging in circular movements until a lather forms. This method also works well if youre shaving in the shower. Shave and rinse, following with your favorite Proraso After Shave Balm or Lotion.', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/1f8dc212-b326-426f-ad67-d55012b95e28._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/c673f034-3b1f-4992-9e16-cea2aaac958a._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/f2498900-af97-43d7-99a9-8e2d0d7fd735._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/9c42a36c-2b02-43bb-865e-49906c4720ac._SL220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/2fb1c49e-6064-4a93-8b78-c6ca030b77a1._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/4270214e-0e80-4837-8f85-a07a64b291cc._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/b9fca29b-65be-4e02-b022-4279ad9e3b24._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/ee01f0a9-2380-4b92-9184-deb321f3ca36._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/6dc2540e-ae7d-4799-94e2-4defac670e0c._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/mg/9324ee51-e366-4a31-9f5c-ce192d640d15._SL220__.png"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/f90caec2-c150-4fa0-b5c2-73ba1eac7a9d._SL220__.png"">', '",https://images-na.ssl-images-amazon.com/images/I/41Ml9RDU82L.jpg,5.0,True,2015-07-10,"I've been using this for over a year now and love it. It lasts forever, is very refreshing and forms a consistent & full lather.","Refreshing, Consistent and Comfortable",Item can be shipped within U.S.,This item can be shipped to select countries outside of the U.S.,1.0
B000ASDGK8,BaBylissPRO Ceramix Xtreme Dryer,"2000 Watt ceramic technology dryer with concentrator nozzle. Professional AC motor for long life and power with rubberized soft touch housing.', 'BaBylissPRO is a world leader in professional styling tools', 'Power meets technology in this dryer - the ultimate professional! This powerful 2000-watt dryer features ceramic technology to produce extra gentle, even far-infrared heat that protects hair from damage. Engineered with extra-high wattage and a professional A/C motor that deliver the superb performance on which BaByliss PRO has built its reputation. With four temperature settings and an 8mm concentrator nozzle that can be attached when needed, this dryer can do it all.', '- Ionic and Porcelain Ceramic technology.', '- 2000 watts.', '- 6 Heat/speed settings.', '- Cold shot button.', '- Concentrator nozzle.', '- Removable filter.",https://images-na.ssl-images-amazon.com/images/I/31DwQDoI5tL.jpg,5.0,True,2015-03-23,Great hair dryer with an extra long cord and lots of power!,Five Stars,,,1.0
B00176GSEI,HOT TOOLS Professional 24k Gold Extra-Long Barrel Curling Iron/Wand for Long Lasting Results,"Hot Tools Professional 1110 Curling Iron with Multi-Heat Control, Mega 1-1/4&quot;', 'Hot Tools Professional is a reliable brand thats been winning awards for over 25 years, creating superior, stylist preferred styling tools that consist of innovation in every way.', '<span class=""a-text-bold"">Hot Tools Professional is a dependable brand, creating superior, stylist preferred styling tools that are innovative in every way.</span>', '<span class=""a-text-bold"">Whether it be in the materials, appliance features or ergonomic designs, Hot Tools helps individuals own the day with tools that deliver beautiful, long-lasting hairstyles.</span>', '<span class=""a-text-bold"">Add some sparkle to your styling with a 24K Gold Surface. Its your ticket to gorgeous hair. Create all kinds of beautiful curls.</span>', '<span class=""a-text-bold"">The possibilities are endless: super tight, defined or bouncy curls. Or maybe you prefer romantic, tousled curls. Or, what about loose curls or waves? Whichever style you are after, you will achieve it with this cutting-edge technology. Its the gold standard.</span>",https://images-na.ssl-images-amazon.com/images/I/31Z4M-H5eNL.jpg,5.0,True,2015-09-01,Great price and fast shipping! This curling iron heats up fast and my loose curls last all day.,Five Stars,,,1.0
B002K6AHQY," CND Vinylux Weekly Nail Polish, Rock Royalty, .5 oz","Vinylux weekly polish and weekly top coat are a system that is uniquely design to work together. Patent-pending pro-light technology creates a powerful network of cross-linked polymer bonds that build resistance to chips, and enhance durability with exposure to natural light over time.', 'Creative Nail Design, Inc. (CND) is the global leader in professional nail, hand and foot beauty  including SHELLAC Brand 14+ Day Nail Color.', '<img alt=""CND Vinylux Longwear Nail Polish Top Coat gel like shine with Keratin Vitamin E Jojoba Oil"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/c4212b28-5a17-4627-8a32-9731640105dc._CR0,0,1250,1250_PT0_SX300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt=""CND Vinylux Longwear Nail Polish Top Coat gel like shine with Keratin Vitamin E Jojoba Oil"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/88559e2f-0003-4a0c-9ee5-30c2b5bb04f5._CR0,0,1250,1250_PT0_SX300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt=""CND Vinylux Longwear Nail Polish Top Coat gel like shine with Keratin Vitamin E Jojoba Oil"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/ff61b745-7981-4f08-aeb1-e1e161eb4181._CR0,0,1250,1250_PT0_SX300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'The CND Vinylux is a two-step system consisting of a color coat and a top coat, which must be used together for ultimate performance. No base coat needed!', 'Self-adhering All-in-1 base &amp; color coat', 'Cellulose acetate butyrate based, so it doesnt yellow.', 'ProLight Technology increases nail durability with natural light exposure.', '<img alt=""CND Vinylux Longwear Nail Polish Top Coat gel like shine with Keratin Vitamin E Jojoba Oil"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/90887699-2d2e-4ee9-998c-ec4cc47af9cd._CR0,0,917,917_PT0_SX220__.jpg"">', '<img alt=""CND Vinylux Longwear Nail Polish Top Coat gel like shine with Keratin Vitamin E Jojoba Oil"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/df0421fd-2171-429e-973b-53b51c4fe566._CR0,0,917,917_PT0_SX220__.jpg"">', '<img alt=""CND Vinylux Longwear Nail Polish Top Coat gel like shine with Keratin Vitamin E Jojoba Oil"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/d79a53f2-751e-41c7-8045-899bce836715._CR0,0,917,917_PT0_SX220__.jpg"">', '<img alt=""CND Vinylux Longwear Nail Polish Top Coat gel like shine with Keratin Vitamin E Jojoba Oil"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/2ad502a9-f908-4a60-83c5-735e75b9727d._CR0,0,917,917_PT0_SX220__.jpg"">",https://images-na.ssl-images-amazon.com/images/I/31UtyO-stgL.jpg,5.0,True,2015-10-29,Love the color. A bit darker than the image - more like a deep cranberry. Great fall shade!!,Love this nail polish and the color!!,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item is not eligible for international shipping.,1.0
B000NL0T1G,MERKUR Classic 3-Piece Razor Double Edge Saftey Razor,"Merkur Futur 23C Long Handle Safety Razor is the razor for man-sized hands. With its long handle that is four inches long, you will be given a comfortable and safe grip. Its double edge feature provides the perfect shade with the perfect blade for a clean, nice shave. The 23C razor gives an excellent design with its chrome finish.<br><br>Merkur Futur is among the most aggressive double-edge safety razors ever created. This top-quality product makes an essential item in your homes or on your travels.<br/><br/>', 'MERKUR Stahlwaren GmbH & Co. is a leading worldwide manufacturer of quality shaving equipment since 1906. MERKUR offers the right razor for every beard and face type, thus ensuring the best conditions for an effective wet shave.', '<span class=""a-size-small a-color-secondary"">\n        The Merkur Classic is the worlds best selling line of double-edge safety razors.\n    </span>', '<img alt=""MERKUR 23C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/6a5ace80-2008-415b-b96c-0a0f60d6a100._SL220__.jpg"">', '<img alt=""MERKUR 33C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/44975c39-f78e-4777-8995-7be7a1bb9c49._SL220__.jpg"">', '<img alt=""MERKUR 25C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/c784ae90-6bf3-4328-91b0-902c4263ed87._SL220__.jpg"">', '<img alt=""MERKUR 15C"" src=""https://m.media-amazon.com/images/S/aplus-media/vc/5753675a-0907-413f-8815-3efafcc1204b._SL220__.jpg"">', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/e3b0f49f-2eb3-43ac-8c1d-b3505026df45._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/fabee56e-a9a5-4ed0-855c-5f5e18f845e7._SL300__.jpg"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', '<img alt="""" src=""https://m.media-amazon.com/images/S/aplus-media/vc/037f504b-2d79-419f-83ce-93444d616add._SL300__.JPG"" class=""a-spacing-mini"">\n    \n\n\n                            <br/>', 'The double edge safety razor uses a single cutting edge and therefore cuts the hair cleanly without the pulling and tugging often experienced with multi-blade cartridges. This means less ingrown hairs, less skin irritation and smooth close shave.', 'All Merkur Razors use universal inexpensive recyclicable double edge safety razors. Compared to cost of non-recyclable cartridge our Merkur Double Edge Razor Blades can save you can save hundreds of dollars a year in blades. Go for Merkur and buy a great razor once and save everyday with amazing inexpensive high-quality blades.', 'All Merkur razors are produced in Solingen, Germany with world-famous Solingen steel. A double edge safety razor is a precision instrument so make sure you choose an authentic German Merkur razor.",https://images-na.ssl-images-amazon.com/images/I/41U3I8Hm7WL.jpg,5.0,True,2015-10-25,Love this thing.  Will have it for the rest of my life!,Five Stars,"Currently, item can be shipped only within the U.S. and to APO/FPO addresses. For APO/FPO shipments, please check with the manufacturer regarding warranty and support issues.",This item can be shipped to select countries outside of the U.S.,1.0
B003OGV7UO,"Creative Nail Design Shellac UV Color Coat, 25 Ounce","The second step in the CND SHELLAC Brand Nail Color System  brushes on for smooth, even coverage then cured for long wear in the CND LED lamp.', 'Creative Nail Design, Inc. (CND) is the global leader in professional nail, hand and foot beauty  including SHELLAC Brand 14+ Day Nail Color.",[],5.0,True,2015-07-13,Best neutral ever!!!,Five Stars,Item can be shipped within U.S.,This item is not eligible for international shipping.,1.0
